t,value
1272,6.766342663778464
1273,6.160648341317467
1274,6.5615683855088305
1275,6.134113420302775
1276,6.005858645034231
1277,4.54398219818416
1278,4.716666718672522
1279,4.479818491027918
1280,3.2541791392883104
1281,2.2508864975248515
1282,1.8451959863699605
1283,1.868172311419524
1284,1.559059264492915
1285,1.8341814824774088
1286,1.2478747334660243
1287,2.244654335576059
1288,3.053879331122022
1289,3.670066052169551
1290,3.3482226849298162
1291,4.3339817344607585
1292,4.182605116482216
1293,5.508071452379907
1294,5.268535239137214
1295,5.7514640906627825
1296,6.695927619930325
1297,6.45949165158547
1298,5.861137541433616
1299,6.09303595263457
1300,6.192347755727008
1301,6.148312816801359
1302,6.255098230523512
1303,6.048857496918386
1304,5.7708200786059844
1305,4.9035665388788185
1306,4.29905583484343
1307,4.114515659387723
1308,3.1205315264587936
1309,2.1663893472964495
1310,1.9249149045514962
1311,2.8179836747228757
1312,3.3694671894436694
1313,1.4828402041251478
1314,1.1621007950995785
1315,1.1741755874699304
1316,1.3145311984786343
1317,1.606605461899332
1318,1.715102687344854
1319,2.1937751423159346
1320,2.256500563690597
1321,2.2831630785421093
1322,2.7522105067814295
1323,3.8170322451699596
1324,5.043998737794901
1325,6.884988273959712
1326,6.7449609255851275
1327,7.519684771936726
1328,7.544129157938536
1329,7.362503194902057
1330,7.6793568602212
1331,7.367600705524071
1332,6.68261198810674
1333,6.043477753109777
1334,5.274265593399716
1335,4.478008608563279
1336,4.479463684383887
1337,4.159246992820411
1338,3.09479499341377
1339,2.007144326437631
1340,2.3446513565316116
1341,1.9247112141177976
1342,1.6168564628857198
1343,1.3863997320708528
1344,1.2862239025984537
1345,0.9129559540965912
1346,1.8090888856415859
1347,2.5530830090151566
1348,2.789207034600979
1349,1.786283959372089
1350,2.6118512259734423
1351,3.399806284088966
1352,4.441507725129254
1353,5.285631286774739
1354,6.398130463415908
1355,6.5922447039444805
1356,5.736859925742074
1357,7.2683335498756385
1358,8.414723225781872
1359,8.483987728825646
1360,7.363137761681017
1361,7.677350540791505
1362,7.297889301778315
1363,6.265423498163182
1364,6.317690523183357
1365,7.107920986285794
1366,6.208830707041771
1367,5.29819209380175
1368,3.9450534204320435
1369,3.180056760657545
1370,3.6637082800684473
1371,2.840801692642163
1372,2.0931578078739976
1373,1.586460332136514
1374,1.6978294490531929
1375,1.1518243609267032
1376,1.6742220438129245
1377,1.5561393689940606
1378,2.3891441595343617
1379,3.7030760706077266
1380,3.712454873897508
1381,4.3588570696739355
1382,5.2740674986332925
1383,6.0102691060445474
1384,6.601936340280999
1385,7.53007696183081
1386,6.391623653425866
1387,6.782848687668695
1388,6.660564533871593
1389,7.206352505487771
1390,7.989855830303613
1391,7.862970123898068
1392,7.213195507694377
1393,7.161482636810957
1394,7.809975169664375
1395,6.760878380784079
1396,5.851027602876992
1397,5.325984889297742
1398,4.492684397346879
1399,4.297132036624916
1400,2.971384201993306
1401,2.26462013543991
1402,0.7954517245554984
1403,1.0134626794401689
1404,1.2843471130195965
1405,1.0795663706952123
1406,0.9924503873026354
1407,1.6574242717112546
1408,3.5249643546236884
1409,3.0281354578320907
1410,3.7666563058120324
1411,4.157910263221825
1412,3.468508488619726
1413,4.882881566315598
1414,5.643916169833698
1415,5.864521024450175
1416,6.419689572981476
1417,6.595341390637174
1418,7.720196831404279
1419,7.352739557912191
1420,6.616430506121197
1421,6.771258567099027
1422,6.3987100323311
1423,7.18995223766549
1424,6.563734030407906
1425,6.684550153429839
1426,5.835930588611979
1427,4.380430768255599
1428,5.085394318461279
1429,3.9221496723671314
1430,3.0717230489087135
1431,3.2843736100187826
1432,3.3716435425317455
1433,3.1005835292140875
1434,2.9168323966444767
1435,3.6081718599605637
1436,4.073910757772443
1437,4.195956298156261
1438,4.084849266890862
1439,3.004769975139923
1440,3.752660000510363
1441,4.064140366181891
1442,5.629947340148304
1443,5.9310219006107525
1444,6.250419742286908
1445,6.559638302572599
1446,7.316258617181786
1447,7.427086610323121
1448,8.012132893255187
1449,8.73913397064251
1450,8.550656308220335
1451,8.609533888043845
1452,8.45688206962787
1453,8.178662484043372
1454,6.665549453124439
1455,5.781243735696638
1456,5.536248702380615
1457,5.198278285592718
1458,4.616896507160811
1459,2.7613424180085033
1460,2.067922394727646
1461,0.9923240982654048
1462,2.036395772284282
1463,1.1319828537598555
1464,1.3883214491159226
1465,2.001600663818838
1466,1.6954280127305241
1467,1.4364472042054284
1468,2.002652079276493
1469,1.5705785735886322
1470,2.5201329819985827
1471,3.116536738188926
1472,4.259060144058629
1473,4.032230731807118
1474,5.365228736226135
1475,6.593146953970649
1476,6.609440497640028
1477,7.287989807775614
1478,7.549534053518807
1479,8.51145193400995
1480,8.68684066519891
1481,8.26924498408952
1482,7.000207578222
1483,6.118789370846353
1484,5.742592487728839
1485,5.0868392045832245
1486,4.508038054579219
1487,4.806460908642169
1488,4.360081068133381
1489,4.308559462447953
1490,3.651494497002877
1491,3.0344884161098964
1492,2.2808246908642653
1493,1.5006016089347864
1494,1.6697120686958293
1495,2.5031395596390276
1496,2.4740541863451218
1497,3.01667089598637
1498,2.7106275503628035
1499,3.0266425143358413
1500,3.609250812450641
1501,4.350148148308553
1502,4.934480721507079
1503,5.535378867374012
1504,6.011034363648075
1505,6.831877910978049
1506,7.4435073627113235
1507,7.516662299045073
1508,7.350193626530082
1509,7.224447228730579
1510,8.284585554385778
1511,8.219107255154633
1512,8.314149420788944
1513,8.151877900512545
1514,7.476006866734613
1515,6.9206242509373
1516,6.361738323536268
1517,4.8110044179651545
1518,4.5133548941049
1519,3.5977746341626258
1520,2.805363194018783
1521,2.677934403936929
1522,3.794994593804866
1523,2.341240613971511
1524,1.193880021636411
1525,1.5462996616973932
1526,0.8667486262807714
1527,1.4743305801344437
1528,1.1101381379833428
1529,2.3230229669361933
1530,3.1266711487989896
1531,3.463953167501301
1532,4.971174389195021
1533,5.6956151758645595
1534,6.578414415492285
1535,6.419037783634772
1536,7.16686690363577
1537,6.977766308849941
1538,8.604504987011602
1539,8.975826589077556
1540,8.780794955880445
1541,8.976659856280701
1542,8.493075186677684
1543,7.80563575307137
1544,7.29248635003104
1545,5.751965930009397
1546,5.143291394685711
1547,4.853160178209952
1548,3.990725832820767
1549,4.645541065548837
1550,3.7551586992419406
1551,3.3546601364020012
1552,3.899678618352965
1553,3.685820327558286
1554,4.257178570325674
1555,3.74952502771257
1556,2.6815049524073857
1557,1.6051460902059624
1558,1.6502830410220275
1559,2.6139150537217604
1560,3.8579020712493097
1561,4.968716714992318
1562,4.779767904868201
1563,5.156229352204507
1564,6.140888753100858
1565,5.617778425855109
1566,5.993979900073869
1567,6.866362526916038
1568,7.450506004417734
1569,8.197347181727867
1570,8.218593686708196
1571,7.89990400855196
1572,7.230103967268315
1573,7.186329169829929
1574,6.6609579947504125
1575,6.614485296625311
1576,5.309764853500645
1577,5.7760064136525155
1578,4.670980428844296
1579,3.8960473361480603
1580,3.7939167640531495
1581,3.603428071885788
1582,3.374329966678714
1583,2.6408430685650988
1584,1.3954678890243086
1585,1.6012687826771845
1586,2.3106726159542488
1587,2.829976945742748
1588,3.632250493826785
1589,3.7321977961836135
1590,3.800734540933452
1591,3.851317771624542
1592,4.977319176767352
1593,5.771819012711054
1594,6.346265158742252
1595,6.8611545921022605
1596,7.20412719345501
1597,7.426136791723
1598,8.119299434555948
1599,7.841304094908596
1600,8.713112419847967
1601,9.199852758481155
1602,9.489387836735778
1603,9.270072971273283
1604,8.009234921772224
1605,7.680584207827284
1606,6.721420527010704
1607,5.963987116754517
1608,5.427160250820226
1609,4.553689604869725
1610,3.930981865224281
1611,3.7811136397001475
1612,3.738940878227229
1613,3.6307157784338533
1614,4.472598698050166
1615,4.944438618187171
1616,4.384319546755076
1617,4.167475146777546
1618,4.3441890752372085
1619,4.777003632126148
1620,5.773947830430008
1621,5.528909477651891
1622,5.598495508629568
1623,6.076708492171308
1624,8.138720492179461
1625,8.857649567640028
1626,7.985811227808826
1627,8.276267136795077
1628,7.500941586292994
1629,8.050895421634959
1630,8.041488531542283
1631,8.674720422730228
1632,8.96987642443903
1633,9.183616274862375
1634,8.463188284432837
1635,7.907001481642615
1636,7.5740192167966365
1637,6.881786139191882
1638,5.490406456438012
1639,4.302489254459929
1640,4.0680040021189585
1641,2.738390690455719
1642,3.420972916976541
1643,2.60022102808322
1644,3.1404936702471233
1645,2.8917503084028056
1646,2.176791072042472
1647,2.725762583261706
1648,3.0047151108688617
1649,2.8919520405850667
1650,4.226992053238788
1651,4.883404195783036
1652,5.451615830701533
1653,6.929896555529224
1654,6.513164343138798
1655,7.862776772029373
1656,8.47919727060179
1657,8.796339534148688
1658,7.541086023490334
1659,8.151361086020769
1660,8.072874949483008
1661,8.87364905628346
1662,8.430928589159484
1663,7.255430572743983
1664,6.676447024714261
1665,6.111871026453018
1666,5.923199690699585
1667,5.255305005298817
1668,5.325902922023588
1669,5.036594434848803
1670,4.0470580183771006
1671,4.518188099490612
1672,3.981323865409774
1673,2.9661973639656956
1674,2.509314167701139
1675,3.26783086944741
1676,3.880788404949084
1677,4.260773755365561
1678,3.779766486135563
1679,3.747633903043523
1680,4.0691652377663825
1681,5.5291950617524686
1682,5.958898398480581
1683,6.786084554322394
1684,6.408654091070245
1685,5.869552646475554
1686,6.710441387264549
1687,7.6432775491595635
1688,8.11445152329098
1689,8.518564855630409
1690,8.426393702634012
1691,8.441540015375978
1692,8.411737479334981
1693,7.811888416272442
1694,6.729926277338312
1695,6.258676821599243
1696,6.512811430429175
1697,4.668614150162834
1698,4.0570158083742385
1699,3.794459031451281
1700,2.7701772427470246
1701,3.485259822028674
1702,3.054335500412456
1703,3.0051875295772454
1704,2.462153688500189
1705,2.2571242997589605
1706,2.484030861231327
1707,2.6193750565431637
1708,2.857930022663978
1709,3.0399644853364824
1710,4.134996969787728
1711,4.070701717312823
1712,5.551384150743514
1713,6.371557112119381
1714,6.7987224307553875
1715,7.636302627666528
1716,7.346706079775793
1717,7.763911070991444
1718,7.593103293050952
1719,7.94773549412371
1720,7.824510066459157
1721,7.356269517814905
1722,6.929254848825664
1723,7.122051134131612
1724,6.528301891950903
1725,5.669291445886207
1726,5.531068651103021
1727,5.372828716093769
1728,4.819914860439024
1729,3.6928833043937477
1730,4.004375901803055
1731,3.5422659759077018
1732,3.9132451706506095
1733,3.4098534366585658
1734,3.6220656732774135
1735,2.5607780975261702
1736,2.589153449239892
1737,2.7219217147527717
1738,4.104313968776219
1739,4.105058182889252
1740,3.981021678337541
1741,4.453544951669754
1742,4.875850191956241
1743,5.715168877785142
1744,5.975870342767536
1745,6.302572742477246
1746,7.468693127011798
1747,6.825762586243992
1748,7.86427862655323
1749,8.672933719311272
1750,9.152769006281442
1751,8.058927808440018
1752,7.227596049181608
1753,7.139387112485423
1754,6.973002579095624
1755,5.837748452748511
1756,6.173890790207426
1757,6.502265001126109
1758,5.392862362264834
1759,4.603468351064343
1760,5.002574957407088
1761,4.4628252925847285
1762,4.0352688056527795
1763,3.675629737877766
1764,2.3707645981924603
1765,2.0373466587642906
1766,3.098180630592183
1767,2.762041207074968
1768,3.8326750588437357
1769,4.551514722309218
1770,4.503676552013317
1771,5.506233016805417
1772,6.288623151890782
1773,7.713203713094789
1774,7.992745460258654
1775,8.310437007252572
1776,7.9836067786154254
1777,9.322852937152906
1778,8.191724773900786
1779,8.524366744428749
1780,8.795628326682255
1781,8.895790030718665
1782,8.820129799867349
1783,8.32421813385509
1784,8.63098686802775
1785,8.401175128895497
1786,7.9534257608514025
1787,8.169068001831231
1788,6.570822714548826
1789,5.539101292559356
1790,4.893345051294166
1791,3.5873075636971663
1792,3.9125313384501483
1793,3.3259868274021964
1794,3.223393863108295
1795,3.3854098317809576
1796,3.414240757900706
1797,3.107171867458656
1798,3.725389770115928
1799,3.6305200394973185
1800,4.355171847932268
1801,4.848184686216705
1802,5.89417546421657
1803,6.782082409250182
1804,7.147429038102054
1805,7.986155850173224
1806,8.692415577213955
1807,9.211594369969514
1808,8.525839650613381
1809,7.443307904937983
1810,7.848504932057291
1811,6.916564555655016
1812,7.3928219896377785
1813,6.631616180283401
1814,6.873195316515384
1815,6.033484245550619
1816,4.805559669561467
1817,3.763438617229444
1818,3.956661658103949
1819,2.8082386461139857
1820,3.213513489450873
1821,3.219430767981649
1822,3.7901856106037255
1823,4.15756923042187
1824,4.515505125607263
1825,3.5230092086123985
1826,3.3160700330928696
1827,3.950679013194619
1828,3.9275245532518097
1829,4.431690914407875
1830,4.2521900775920844
1831,5.263781105247562
1832,5.933696796077669
1833,6.021236924743148
1834,7.441975724412159
1835,7.3233010031290435
1836,8.199518162411124
1837,9.139722716335426
1838,9.209725997133155
1839,9.193795127915031
1840,9.665177132229342
1841,10.036003342677208
1842,9.411736827239357
1843,8.508007201555703
1844,7.423393386214171
1845,6.68913140964552
1846,7.102786430209463
1847,5.496050854137423
1848,4.74607836151066
1849,3.7079167437659777
1850,3.0797887470512952
1851,3.091347727598426
1852,2.9650610494650156
1853,2.706053515864018
1854,2.818567922879711
1855,3.050882703634637
1856,2.4381365483453195
1857,3.026784150825253
1858,3.158522433569672
1859,3.514386886092525
1860,4.00739123795208
1861,4.212974751969668
1862,4.270696203567642
1863,5.354978345804788
1864,6.565784778475847
1865,7.056716970524892
1866,7.046901187495762
1867,7.951680295010064
1868,9.03062786969792
1869,9.071851150425012
1870,9.943128893711275
1871,9.39890891825163
1872,9.157497810821592
1873,8.612101042650798
1874,8.49295596547252
1875,8.041407292428019
1876,7.749546037681115
1877,6.966956290322508
1878,6.619648210610662
1879,6.22716804283517
1880,5.26835089001518
1881,4.396073242809646
1882,3.001441261504461
1883,3.5528369692235575
1884,3.556129961431802
1885,3.0526268359270623
1886,3.5555346885300216
1887,4.654766379999283
1888,5.033879667543514
1889,5.564316238031304
1890,6.332884327939603
1891,6.756070902430303
1892,7.5863646999504
1893,7.505559680188037
1894,7.801064509107464
1895,7.460789540772323
1896,7.909778182101019
1897,8.335246507352249
1898,8.50672389963409
1899,8.662729508166526
1900,7.976225849874967
1901,8.196664607004676
1902,8.733754525422858
1903,8.871751494631058
1904,8.27685309654624
1905,8.066925157295879
1906,7.236063099898127
1907,6.872149136214575
1908,6.346123072015004
1909,5.560215421521362
1910,4.029116167276465
1911,2.7013776281100528
1912,3.0861862665516533
1913,2.5849567766687036
1914,3.1336166829188796
1915,4.240005038965661
1916,4.528849018462017
1917,4.388724882372095
1918,5.072145913877761
1919,6.052438889371672
1920,6.139885790799448
1921,7.035223735297644
1922,7.383580936867819
1923,7.91941878243692
1924,7.679265173016499
1925,8.044900793229369
1926,8.115177874278631
1927,8.454627658907798
1928,8.498791549832196
1929,9.203890196314541
1930,8.705255138944391
1931,8.40920584807686
1932,8.547360275743365
1933,8.146580169949004
1934,7.53395148232686
1935,7.810213209230935
1936,7.045585845121652
1937,7.1683871488892486
1938,5.850153736547188
1939,3.8452290666577134
1940,3.795651330057696
1941,3.7060498525979684
1942,4.297803588629032
1943,3.4630639987390426
1944,3.503560091430734
1945,2.991278606664898
1946,3.4878943062549914
1947,4.288532016195662
1948,4.659986670470624
1949,4.61468774440109
1950,5.330882105441105
1951,6.617680373515424
1952,7.431833492746355
1953,7.451768430117165
1954,7.266954187394927
1955,7.924022607946308
1956,8.871672006039919
1957,9.28973486324223
1958,9.062592114981912
1959,8.824008277839482
1960,9.346260112781424
1961,9.196038844183185
1962,8.376618908309316
1963,7.841571117503962
1964,7.921658070850955
1965,7.712875740746158
1966,6.915355606261559
1967,6.645976335111491
1968,5.869068951310431
1969,4.735499996669084
1970,4.869136304634011
1971,4.286099984123663
1972,3.7521918939718617
1973,4.535603799979525
1974,4.806071367197179
1975,4.636886209839935
1976,3.785090425317228
1977,4.454845657053271
1978,4.6829153265974535
1979,4.770078957544413
1980,4.397038099278782
1981,6.166741205799213
1982,6.0403508696447945
1983,7.51082385058284
1984,8.047340267871984
1985,7.95758364043612
1986,8.805693498513008
1987,8.729699823820091
1988,8.657287452626004
1989,8.925198505817132
1990,8.920514292298058
1991,8.502256872600212
1992,8.563555043708403
1993,8.642352507408889
1994,8.755355724425108
1995,7.668851159754307
1996,7.017086073265755
1997,5.838288177235167
1998,6.116015573053809
1999,6.146505845428565
